gold_002_line_043|לַבַּנְק הָיוּ שְׁתֵּי מַטָּרוֹת מִיָּידִיּוֹת.|לַבַּנְק הָיוּ שְׁתֵּי מַטָּרוֹת מִיָּידִיּוֹת.
gold_002_line_044|אַחַת, לְוַודֵּא שֶׁהַמַּעֲרֶכֶת הַפִינַנְסִית יַצִּיבָה,|אַחַת, לְוַודֵּא שֶׁהַמַּעֲרֶכֶת הַפִינַנְסִית יַצִּיבָה,
gold_002_line_045|וְהַשְּׁנִיָּיה, לְוַודֵּא שֶׁשּׁוּק הַהוֹן פּוֹעֵל כָּרָאוּי.|וְהַשְּׁנִיָּיה, לְוַודֵּא שֶׁשּׁוּק הַהוֹן פּוֹעֵל כָּרָאוּי.
gold_002_line_046|אַחֲרֵי הַכֹּל, הַבּוּרְסָה צָלְלָה בְּ-30 אָחוּז, 30 אָחוּז!|אַחֲרֵי הַכֹּל, הַבּוּרְסָה צָלְלָה בְּ-30 אָחוּז, 30 אָחוּז!
gold_002_line_047|בְּתוֹךְ חוֹדֶשׁ אֶחָד בְּדָבַד, בִּתְחִילַּת 2020.|בְּתוֹךְ חוֹדֶשׁ אֶחָד בְּדָבַד, בִּתְחִילַּת 2020.
gold_002_line_048|אָז בַּנְק יִשְׂרָאֵל הִתְחִיל לַעֲשׂוֹת כָּל מִינֵי דְּבָרִים בִּמְהִירוּת.|אָז בַּנְק יִשְׂרָאֵל הִתְחִיל לַעֲשׂוֹת כָּל מִינֵי דְּבָרִים בִּמְהִירוּת.
gold_002_line_049|הוּא הִתְחִיל לִקְנוֹת אַגְרוֹת חוֹב שֶׁל הַמֶּמְשָׁלָה בְּכַמּוּיוֹת גְּדוֹלוֹת,|הוּא הִתְחִיל לִקְנוֹת אַגְרוֹת חוֹב שֶׁל הַמֶּמְשָׁלָה בְּכַמּוּיוֹת גְּדוֹלוֹת,
gold_002_line_050|הוּא עָשָׂה צְעָדִים נוֹסָפִים בְּשׁוּק הַמַּטְבֵּעַ,|הוּא עָשָׂה צְעָדִים נוֹסָפִים בְּשׁוּק הַמַּטְבֵּעַ,
gold_002_line_051|וְעוֹד כָּל מִינֵי דְּבָרִים שֶׁאֲנִי לֹא אֶכָּנֵס עֲלֵיהֶם כָּאן כִּי זֶה פָּשׁוּט לֹא נוֹשֵׂא הַפֶּרֶק הַזֶּה.|וְעוֹד כָּל מִינֵי דְּבָרִים שֶׁאֲנִי לֹא אֶכָּנֵס עֲלֵיהֶם כָּאן כִּי זֶה פָּשׁוּט לֹא נוֹשֵׂא הַפֶּרֶק הַזֶּה.
gold_002_line_052|אֲנִי מַזְכִּיר אֶת כָּל אֵלֶּה רַק בִּשְׁבִיל לְהַמְחִישׁ עַד כַּמָּה הַשָּׁנָה הַזּוֹ נִרְאֲתָה פְּסִיכִית,|אֲנִי מַזְכִּיר אֶת כָּל אֵלֶּה רַק בִּשְׁבִיל לְהַמְחִישׁ עַד כַּמָּה הַשָּׁנָה הַזּוֹ נִרְאֲתָה פְּסִיכִית,
gold_002_line_053|גַּם מִלִשְׁכַּת הַנָּגִיד, וְלֹא רַק מִכִּיסֵּא רֹאשׁ הַמֶּמְשָׁלָה.|גַּם מִלִשְׁכַּת הַנָּגִיד, וְלֹא רַק מִכִּיסֵּא רֹאשׁ הַמֶּמְשָׁלָה.
gold_002_line_054|בְּכִמְעַט שְׁנָתַיִים שֶׁחָלְפוּ מֵאָז שֶׁהַקּוֹרוֹנָה פָּרְצָה לְחַיֵּינוּ, לָמַדְנוּ הָמוֹן.|בְּכִמְעַט שְׁנָתַיִים שֶׁחָלְפוּ מֵאָז שֶׁהַקּוֹרוֹנָה פָּרְצָה לְחַיֵּינוּ, לָמַדְנוּ הָמוֹן.
gold_002_line_055|בֵּין הַיֶּתֶר, נִדְמֶה שֶׁבַּחֲצִי שָׁנָה הָאַחֲרוֹנָה לָמַדְנוּ אֵיךְ חַיִּים אִיתָּהּ, אוֹ חַיִּים בְּצִידָּהּ.|בֵּין הַיֶּתֶר, נִדְמֶה שֶׁבַּחֲצִי שָׁנָה הָאַחֲרוֹנָה לָמַדְנוּ אֵיךְ חַיִּים אִיתָּהּ, אוֹ חַיִּים בְּצִידָּהּ.
gold_002_line_056|אַחֲרֵי שָׁנָה שֶׁל מִיתוֹן קָשֶׁה כְּתוֹצָאָה מֵהַסְּגָרִים וְהַכֹּל הַמֶּשֶׁק הַיִּשְׂרְאֵלִי צוֹמֵחַ הַשָּׁנָה בְּקֶצֶב מָהִיר, כְּכָל הַנִּרְאֶה יוֹתֵר מִשִּׁבְעָה אֲחוּזִים.|אַחֲרֵי שָׁנָה שֶׁל מִיתוֹן קָשֶׁה כְּתוֹצָאָה מֵהַסְּגָרִים וְהַכֹּל הַמֶּשֶׁק הַיִּשְׂרְאֵלִי צוֹמֵחַ הַשָּׁנָה בְּקֶצֶב מָהִיר, כְּכָל הַנִּרְאֶה יוֹתֵר מִשִּׁבְעָה אֲחוּזִים.
gold_002_line_057|שִׁיעוּר הָאַבְטָלָה עֲדַיִין גָּבוֹהַּ, כָּפוּל מֵאֵיפֹה שֶׁהָיִינוּ עָרֶב הַקּוֹרוֹנָה,|שִׁיעוּר הָאַבְטָלָה עֲדַיִין גָּבוֹהַּ, כָּפוּל מֵאֵיפֹה שֶׁהָיִינוּ עָרֶב הַקּוֹרוֹנָה,
gold_002_line_058|אֲבָל גַּם הוּא נִמְצָא בִּירִידָה.|אֲבָל גַּם הוּא נִמְצָא בִּירִידָה.
gold_002_line_059|הַקּוֹרוֹנָה עַצְמָהּ עֲדַיִין אִיתָּנוּ וְלֹא הוֹלֶכֶת לְשׁוּם מָקוֹם,|הַקּוֹרוֹנָה עַצְמָהּ עֲדַיִין אִיתָּנוּ וְלֹא הוֹלֶכֶת לְשׁוּם מָקוֹם,
gold_002_line_060|וְאִיתָּהּ גַּם חוֹסֶר הַוַּודָּאוּת שֶׁהִיא מְיַיצֶּרֶת.|וְאִיתָּהּ גַּם חוֹסֶר הַוַּודָּאוּת שֶׁהִיא מְיַיצֶּרֶת.
gold_002_line_061|הַאִם יִהְיוּ עוֹד סְגָרִים?|הַאִם יִהְיוּ עוֹד סְגָרִים?
gold_002_line_062|הַאִם יִהְיוּ עוֹד גַּלִּים?|הַאִם יִהְיוּ עוֹד גַּלִּים?
gold_002_line_063|כַּמָּה קָשִׁים יִהְיוּ הַגַּלִּים הָאֵלֶּה?|כַּמָּה קָשִׁים יִהְיוּ הַגַּלִּים הָאֵלֶּה?
gold_002_line_064|הַאִם הַחִיסּוּנִים מַחֲזִיקִים מַעֲמָד לְאוֹרֶךְ זְמַן אוֹ לֹא?|הַאִם הַחִיסּוּנִים מַחֲזִיקִים מַעֲמָד לְאוֹרֶךְ זְמַן אוֹ לֹא?
gold_002_line_065|הָמוֹן סִימָנֵי שְׁאֵלֶה שֶׁכּוּלָּם, אַהַמ, שֶׁכּוּלָּם מַשְׁפִּיעִים עַל כַּלְכָּלָה בְּאוֹפֶן יָשִׁיר.|הָמוֹן סִימָנֵי שְׁאֵלֶה שֶׁכּוּלָּם, אַהַמ, שֶׁכּוּלָּם מַשְׁפִּיעִים עַל כַּלְכָּלָה בְּאוֹפֶן יָשִׁיר.
gold_002_line_066|כְּלוֹמַר, מַשְׁפִּיעִים בְּאוֹפֶן יָשִׁיר עַל הַחַיִּים שֶׁלָּנוּ.|כְּלוֹמַר, מַשְׁפִּיעִים בְּאוֹפֶן יָשִׁיר עַל הַחַיִּים שֶׁלָּנוּ.
gold_002_line_067|הָעִנְיָין הוּא… הָעִנְיָין הוּא שֶׁהַהִתְאוֹשְׁשׁוּת הַכַּלְכָּלִית הַמְּהִירָה שֶׁיִּשְׂרָאֵל וּמְדִינוֹת אֲחֵרוֹת חַוַּות בְּיָמִים אֵלֶּה עוֹשֶׂה עוֹד מַשֶּׁהוּ.|הָעִנְיָין הוּא… הָעִנְיָין הוּא שֶׁהַהִתְאוֹשְׁשׁוּת הַכַּלְכָּלִית הַמְּהִירָה שֶׁיִּשְׂרָאֵל וּמְדִינוֹת אֲחֵרוֹת חַוַּות בְּיָמִים אֵלֶּה עוֹשֶׂה עוֹד מַשֶּׁהוּ.
gold_002_line_068|הִיא מַעֲלָה אֶת הַמְּחִירִים כְּלַפֵּי מַעְלָה.|הִיא מַעֲלָה אֶת הַמְּחִירִים כְּלַפֵּי מַעְלָה.
gold_002_line_069|וְאַחֲרֵי עָשׂוֹר שֶׁבּוֹ הַמְּחִירִים לֹא עָלוּ כָּל כָּךְ מַהֵר,|וְאַחֲרֵי עָשׂוֹר שֶׁבּוֹ הַמְּחִירִים לֹא עָלוּ כָּל כָּךְ מַהֵר,
gold_002_line_070|פִּתְאוֹם דְּבָרִים נִרְאִים אַחֶרֶת, אַהַמ, פִּתְאוֹם דְּבָרִים נִרְאִים אַחֶרֶת.|פִּתְאוֹם דְּבָרִים נִרְאִים אַחֶרֶת, אַהַמ, פִּתְאוֹם דְּבָרִים נִרְאִים אַחֶרֶת.
gold_002_line_071|בְּ-12 הֶחֳודָשִׁים הָאַחֲרוֹנִים הַמְּחִירִים בְּיִשְׂרָאֵל עָלוּ בְּיוֹתֵר מִשְּׁנֵי אֲחוּזִים.|בְּ-12 הֶחֳודָשִׁים הָאַחֲרוֹנִים הַמְּחִירִים בְּיִשְׂרָאֵל עָלוּ בְּיוֹתֵר מִשְּׁנֵי אֲחוּזִים.
gold_002_line_072|מַרְבִּית הָעֲלִיָּיה הַזֹּאת הִיא מִתְּחִילַת 2021.|מַרְבִּית הָעֲלִיָּיה הַזֹּאת הִיא מִתְּחִילַת 2021.
gold_002_line_073|וְלָכֵן, מִבְּחִינַת בַּנְק יִשְׂרָאֵל וְהָעוֹמֵד בְּרֹאשׁוֹ, זוֹ הַשְּׁאֵלָה, מִסְפַּר אַחַת שֶׁמַּטְרִידָה אוֹתוֹ בְּיָמִים אֵלֶּה יוֹתֵר מִכָּל שְׁאֵלָה אַחֶרֶת.|וְלָכֵן, מִבְּחִינַת בַּנְק יִשְׂרָאֵל וְהָעוֹמֵד בְּרֹאשׁוֹ, זוֹ הַשְּׁאֵלָה, מִסְפַּר אַחַת שֶׁמַּטְרִידָה אוֹתוֹ בְּיָמִים אֵלֶּה יוֹתֵר מִכָּל שְׁאֵלָה אַחֶרֶת.
gold_002_line_074|הַאִם אֲנַחְנוּ עוֹמְדִים בִּפְנֵי הִתְפָּרְצוּת מְחוּדֶּשֶׁת שֶׁל אִינְפְלַצְיָה אוֹ לֹא.|הַאִם אֲנַחְנוּ עוֹמְדִים בִּפְנֵי הִתְפָּרְצוּת מְחוּדֶּשֶׁת שֶׁל אִינְפְלַצְיָה אוֹ לֹא.
gold_002_line_075|וְהַשְּׁאֵלָה הַזּוֹ מַטְרִידָה לֹא רַק אוֹתוֹ, אֶלָּא אֶת הַנְּגִידִים שֶׁל בַּנְקִים מֶרְכָּזִיִּים בְּרַחֲבֵי הָעוֹלָם כּוּלּוֹ, וְהִיא צְרִיכָה לְהַטְרִיד מְאוֹד גַּם אוֹתָנוּ.|וְהַשְּׁאֵלָה הַזּוֹ מַטְרִידָה לֹא רַק אוֹתוֹ, אֶלָּא אֶת הַנְּגִידִים שֶׁל בַּנְקִים מֶרְכָּזִיִּים בְּרַחֲבֵי הָעוֹלָם כּוּלּוֹ, וְהִיא צְרִיכָה לְהַטְרִיד מְאוֹד גַּם אוֹתָנוּ.
gold_002_line_076|אָז הַשָּׁבוּעַ בְּחַיוֹת כִּיס, הַאִם אֲנַחְנוּ עוֹמְדִים בִּפְנֵי גַּל חָדָשׁ שֶׁל אִינְפְלַצְיָה, כְּלוֹמַר גַּל שֶׁל עֲלִיּוֹת מְחִירִים עִקְבִיּוֹת וּמִתְמַשְּׁכוֹת?|אָז הַשָּׁבוּעַ בְּחַיוֹת כִּיס, הַאִם אֲנַחְנוּ עוֹמְדִים בִּפְנֵי גַּל חָדָשׁ שֶׁל אִינְפְלַצְיָה, כְּלוֹמַר גַּל שֶׁל עֲלִיּוֹת מְחִירִים עִקְבִיּוֹת וּמִתְמַשְּׁכוֹת?
gold_002_line_077|כְּלוֹמַר גַּל שֶׁל עֲלִיּוֹת מְחִירִים עִקְבִיּוֹת וּמִתְמַשְּׁכוֹת? לָמָּה זֶה כָּל כָּךְ חָשׁוּב בִּכְלָל? וְאֵיךְ כָּל זֶה נִרְאֶה מֵהָעֵינַיִים שֶׁל הָאִישׁ שֶׁאָמוּר לְהִילָּחֵם בָּאִינְפְלַצְיָה כְּשֶׁהִיא בָּאָה?|כְּלוֹמַר גַּל שֶׁל עֲלִיּוֹת מְחִירִים עִקְבִיּוֹת וּמִתְמַשְּׁכוֹת? לָמָּה זֶה כָּל כָּךְ חָשׁוּב בִּכְלָל? וְאֵיךְ כָּל זֶה נִרְאֶה מֵהָעֵינַיִים שֶׁל הָאִישׁ שֶׁאָמוּר לְהִילָּחֵם בָּאִינְפְלַצְיָה כְּשֶׁהִיא בָּאָה?
gold_002_line_078|בִּשְׁבִיל לְהָבִין עִם מָה בַּנְק יִשְׂרָאֵל מְנַסָּה לְהִתְמוֹדֵד, צָרִיךְ לְהַתְחִיל מִלְּעָנוֹת עַל שְׁאֵלָה אַחַת פְּשׁוּטָה.|בִּשְׁבִיל לְהָבִין עִם מָה בַּנְק יִשְׂרָאֵל מְנַסָּה לְהִתְמוֹדֵד, צָרִיךְ לְהַתְחִיל מִלְּעָנוֹת עַל שְׁאֵלָה אַחַת פְּשׁוּטָה.
gold_002_line_079|פְּרוֹפֵסוֹר אָמִיר יָרוֹן מֵחַדָּד כָּאן אֶת הַשְּׁאֵלָה הַמֶּרְכָּזִית שֶׁבְּנְקִים מֶרְכָּזִיִּים מִתְמוֹדְדִים אִיתָּהּ ב-אָהַמ…|פְּרוֹפֵסוֹר אָמִיר יָרוֹן מֵחַדָּד כָּאן אֶת הַשְּׁאֵלָה הַמֶּרְכָּזִית שֶׁבְּנְקִים מֶרְכָּזִיִּים מִתְמוֹדְדִים אִיתָּהּ ב-אָהַמ…
gold_002_line_080|פְּרוֹפֵסוֹר אָמִיר יָרוֹן מֵחַדָּד כָּאן אֶת הַשְּׁאֵלָה שֶׁבְּנְקִים מֶרְכָּזִיִּים מִתְמוֹדְדִים אִיתָּהּ בְּיָמִים אֵלֶּה, כּוֹלֵל בַּנְק יִשְׂרָאֵל.|פְּרוֹפֵסוֹר אָמִיר יָרוֹן מֵחַדָּד כָּאן אֶת הַשְּׁאֵלָה שֶׁבְּנְקִים מֶרְכָּזִיִּים מִתְמוֹדְדִים אִיתָּהּ בְּיָמִים אֵלֶּה, כּוֹלֵל בַּנְק יִשְׂרָאֵל.
gold_002_line_081|עֲלִיּוֹת הַמְּחִירִים הֵן מַשֶּׁהוּ מַמָּשִׁי, אִי אֶפְשָׁר לְהִתְכַּחֵשׁ לְזֶה, אֲבָל, אַהַמ, אֲבָל, הַאִם הָאִינְפְלַצְיָה הַזּוֹ שֶׁאֲנַחְנוּ רוֹאִים עַכְשָׁיו הִיא אִינְפְלַצְיָה זְמַנִּית אוֹ מַשֶּׁהוּ אָרוֹךְ טְוָוח? אַהַמ, אוֹ מַשֶּׁהוּ אָרוֹךְ טְוָוח?|עֲלִיּוֹת הַמְּחִירִים הֵן מַשֶּׁהוּ מַמָּשִׁי, אִי אֶפְשָׁר לְהִתְכַּחֵשׁ לְזֶה, אֲבָל, אַהַמ, אֲבָל, הַאִם הָאִינְפְלַצְיָה הַזּוֹ שֶׁאֲנַחְנוּ רוֹאִים עַכְשָׁיו הִיא אִינְפְלַצְיָה זְמַנִּית אוֹ מַשֶּׁהוּ אָרוֹךְ טְוָוח? אַהַמ, אוֹ מַשֶּׁהוּ אָרוֹךְ טְוָוח?
gold_002_line_082|כִּי לְכָל אַחַת מֵהַתְּשׁוּבוֹת הָאֵלֶּה יֵשׁ צַעֲדֵי מְדִינִיּוּת שׁוֹנִים שֶׁבַּנְק יִשְׂרָאֵל צָרִיךְ לִנְקוֹט, וְלִפְנֵי שֶׁנּוֹקְטִים בִּצְעָדִים צָרִיךְ לַעֲנוֹת עַל הַחִידָה הַזֹּאת.|כִּי לְכָל אַחַת מֵהַתְּשׁוּבוֹת הָאֵלֶּה יֵשׁ צַעֲדֵי מְדִינִיּוּת שׁוֹנִים שֶׁבַּנְק יִשְׂרָאֵל צָרִיךְ לִנְקוֹט, וְלִפְנֵי שֶׁנּוֹקְטִים בִּצְעָדִים צָרִיךְ לַעֲנוֹת עַל הַחִידָה הַזֹּאת.
gold_002_line_083|וּמֵאַחַר שֶׁכַּלְכָּלָה הִיא לֹא מַדָּע מְדוּיָּק, אֵין כָּאן תְּשׁוּבָה אַחַת בְּרוּרָה. יֵשׁ סִיבּוֹת לַחֲשׁוֹב כָּכָה, וְיֵשׁ סִיבּוֹת לַחֲשׁוֹב כָּכָה.|וּמֵאַחַר שֶׁכַּלְכָּלָה הִיא לֹא מַדָּע מְדוּיָּק, אֵין כָּאן תְּשׁוּבָה אַחַת בְּרוּרָה. יֵשׁ סִיבּוֹת לַחֲשׁוֹב כָּכָה, וְיֵשׁ סִיבּוֹת לַחֲשׁוֹב כָּכָה.
gold_002_line_084|וּלְמַעַן הָאֱמֶת בְּיָמִים אֵלֶּה מַמָּשׁ מִתְפַּתְּחִים מַחֲנוֹת שֶׁל כַּלְכְּלָנִים שֶׁחוֹשְׁבִים שֶׁזֶּה זְמַנִּי, וְכַלְכְּלָנִים שֶׁחוֹשְׁבִים אֶת הַהֶפֶךְ.|וּלְמַעַן הָאֱמֶת בְּיָמִים אֵלֶּה מַמָּשׁ מִתְפַּתְּחִים מַחֲנוֹת שֶׁל כַּלְכְּלָנִים שֶׁחוֹשְׁבִים שֶׁזֶּה זְמַנִּי, וְכַלְכְּלָנִים שֶׁחוֹשְׁבִים אֶת הַהֶפֶךְ.
gold_002_line_085|וְכָל אֶחָד כּוֹתֵב אֵיזֶה טוּר נוֹקֵב כָּזֶה נֶגֶד הַמַּחֲנֶה הַשֵּׁנִי בְּאֵיזֶה עִיתּוֹן אָמֵרִיקָנִי חָשׁוּב, וּבְכָל יוֹם שֶׁעוֹבֵר הַלַּחַץ עַל נְגִידֵי בַּנְקִים מֶרְכָּזִיִּים גָּדֵל.|וְכָל אֶחָד כּוֹתֵב אֵיזֶה טוּר נוֹקֵב כָּזֶה נֶגֶד הַמַּחֲנֶה הַשֵּׁנִי בְּאֵיזֶה עִיתּוֹן אָמֵרִיקָנִי חָשׁוּב, וּבְכָל יוֹם שֶׁעוֹבֵר הַלַּחַץ עַל נְגִידֵי בַּנְקִים מֶרְכָּזִיִּים גָּדֵל.
gold_002_line_086|וְהָאֱמֶת הִיא שֶׁבַּנְק יִשְׂרָאֵל הֶחֱלִיט לְאֵיזֶה מַחֲנֶה הוּא מִשְׁתַּיֵּיךְ, לְפָחוֹת בִּנְתַיִים מַחֲנֵה אִינְפְלַצְיָה זְמַנִּית. אָהַמ.|וְהָאֱמֶת הִיא שֶׁבַּנְק יִשְׂרָאֵל הֶחֱלִיט לְאֵיזֶה מַחֲנֶה הוּא מִשְׁתַּיֵּיךְ, לְפָחוֹת בִּנְתַיִים מַחֲנֵה אִינְפְלַצְיָה זְמַנִּית. אָהַמ.
gold_002_line_087|וְהָאֱמֶת הִיא שֶׁבַּנְק יִשְׂרָאֵל הֶחֱלִיט בֵּינְתַיִים לְאֵיזֶה מַחֲנֶה הוּא מִשְׁתַּיֵּיךְ, מַחֲנֵה אִינְפְלַצְיָה זְמַנִּית אוֹ מַחֲנֵה אִינְפְלַצְיָה מִתְמַשֶּׁכֶת,|וְהָאֱמֶת הִיא שֶׁבַּנְק יִשְׂרָאֵל הֶחֱלִיט בֵּינְתַיִים לְאֵיזֶה מַחֲנֶה הוּא מִשְׁתַּיֵּיךְ, מַחֲנֵה אִינְפְלַצְיָה זְמַנִּית אוֹ מַחֲנֵה אִינְפְלַצְיָה מִתְמַשֶּׁכֶת,
gold_002_line_088|אֲבָל, רֶגַע לִפְנֵי שֶׁנַּגִּיעַ לִתְשׁוּבָה שֶׁל הַנָּגִיד, בּוֹאוּ נַבִין שְׁנִיָּיה אֵיךְ בִּכְלָל הִגַּעְנוּ לַמַּצָּב הַזֶּה שֶׁהָאִינְפְלַצְיָה חָזְרָה לְחַיֵּינוּ.|אֲבָל, רֶגַע לִפְנֵי שֶׁנַּגִּיעַ לִתְשׁוּבָה שֶׁל הַנָּגִיד, בּוֹאוּ נַבִין שְׁנִיָּיה אֵיךְ בִּכְלָל הִגַּעְנוּ לַמַּצָּב הַזֶּה שֶׁהָאִינְפְלַצְיָה חָזְרָה לְחַיֵּינוּ.
gold_002_line_089|אִינְפְלַצְיָה מוּגְדֶּרֶת בְּתוֹר עֲלִיָּיה עִקְבִית וּמִתְמַשֶּׁכֶת בְּרָמַת הַמְּחִירִים.|אִינְפְלַצְיָה מוּגְדֶּרֶת בְּתוֹר עֲלִיָּיה עִקְבִית וּמִתְמַשֶּׁכֶת בְּרָמַת הַמְּחִירִים.
gold_002_line_090|וְכָאן בְּעֶצֶם הַנְּיוּאַנְס הֲכִי חָשׁוּב שֶׁצָּרִיךְ לִזְכּוֹר בַּהֶקְשֵׁר הַזֶּה.|וְכָאן בְּעֶצֶם הַנְּיוּאַנְס הֲכִי חָשׁוּב שֶׁצָּרִיךְ לִזְכּוֹר בַּהֶקְשֵׁר הַזֶּה.
gold_002_line_091|אִינְפְלַצְיָה הִיא לֹא רָמַת הַמְּחִירִים עַצְמָהּ,|אִינְפְלַצְיָה הִיא לֹא רָמַת הַמְּחִירִים עַצְמָהּ,
gold_002_line_092|הִיא לֹא כַּמָּה יָקָר אוֹ זוֹל לִחְיוֹת בְּיִשְׂרָאֵל אוֹ בְּאַרְצוֹת הַבְּרִית אוֹ בְּזִימְבְּבוּאָה.|הִיא לֹא כַּמָּה יָקָר אוֹ זוֹל לִחְיוֹת בְּיִשְׂרָאֵל אוֹ בְּאַרְצוֹת הַבְּרִית אוֹ בְּזִימְבְּבוּאָה.
gold_002_line_093|הִיא יְכוֹלָה לִהְיוֹת מְדִינָה כְּמוֹ יִשְׂרָאֵל, שֶׁהִיא מְדִינָה שִׁיקֵּר לִחְיוֹת בָּהּ יַחֲסִית,|הִיא יְכוֹלָה לִהְיוֹת מְדִינָה כְּמוֹ יִשְׂרָאֵל, שֶׁהִיא מְדִינָה שִׁיקֵּר לִחְיוֹת בָּהּ יַחֲסִית,
gold_002_line_094|אֲבָל שֶׁקָּצַב עֲלִיית הַמְּחִירִים בָּהּ הוּא אִיטִּי.|אֲבָל שֶׁקָּצַב עֲלִיית הַמְּחִירִים בָּהּ הוּא אִיטִּי.
gold_002_line_095|כְּלוֹמַר, יָקָר יָקָר, אֲבָל מִתְיַיקֵּר לְאַט.|כְּלוֹמַר, יָקָר יָקָר, אֲבָל מִתְיַיקֵּר לְאַט.
gold_002_line_096|וִיכוֹלָה לִהְיוֹת מְדִינָה אַחֶרֶת שְׁרָמַת הַמְּחִירִים בָּהּ הִיא נְמוּכָה,|וִיכוֹלָה לִהְיוֹת מְדִינָה אַחֶרֶת שְׁרָמַת הַמְּחִירִים בָּהּ הִיא נְמוּכָה,
gold_002_line_097|אֲבָל שֶׁהַמְּחִירִים בָּהּ מִתְיַיקְּרִים מַהֵר.|אֲבָל שֶׁהַמְּחִירִים בָּהּ מִתְיַיקְּרִים מַהֵר.
gold_002_line_098|כְּלוֹמַר, זִיל הַזּוֹל, אֲבָל מִתְיַיקֵּר מַהֵר.|כְּלוֹמַר, זִיל הַזּוֹל, אֲבָל מִתְיַיקֵּר מַהֵר.
gold_002_line_099|מָה שֶׁמְּעַנְיֵין אֶת בַּנְק יִשְׂרָאֵל הִיא לֹא רָמַת הַמְּחִירִים בְּיִשְׂרָאֵל, אֶלָּא קֶצֶב הַשִּׁינּוּי שֶׁל הַמְּחִירִים.|מָה שֶׁמְּעַנְיֵין אֶת בַּנְק יִשְׂרָאֵל הִיא לֹא רָמַת הַמְּחִירִים בְּיִשְׂרָאֵל, אֶלָּא קֶצֶב הַשִּׁינּוּי שֶׁל הַמְּחִירִים.
gold_002_line_100|הַאִם אֲנַחְנוּ מִתְיַיקְּרִים מַהֵר אוֹ לְאַט.|הַאִם אֲנַחְנוּ מִתְיַיקְּרִים מַהֵר אוֹ לְאַט.
gold_002_line_101|וְכָרֶגַע, כָּרֶגַע אֲנַחְנוּ מִתְיַיקְּרִים בְּקֶצֶב מָהִיר יוֹתֵר מֵאֲשֶׁר כָּל הַשָּׁנִים בֶּעָשׂוֹר הָאַחֲרוֹן.|וְכָרֶגַע, כָּרֶגַע אֲנַחְנוּ מִתְיַיקְּרִים בְּקֶצֶב מָהִיר יוֹתֵר מֵאֲשֶׁר כָּל הַשָּׁנִים בֶּעָשׂוֹר הָאַחֲרוֹן.
gold_002_line_102|לָמָּה זֶה קוֹרֶה? לָמָּה פִּתְאוֹם הַמְּחִירִים קוֹפְצִים כָּל כָּךְ מַהֵר?|לָמָּה זֶה קוֹרֶה? לָמָּה פִּתְאוֹם הַמְּחִירִים קוֹפְצִים כָּל כָּךְ מַהֵר?
gold_002_line_103|אָז זֶה קוֹרֶה מִכָּל מִינֵי סִיבּוֹת שֶׁקְּשׁוּרוֹת לְהִתְאוֹשְׁשׁוּת הַכַּלְכָּלִית, וּבִפְרָט, לַצּוּרָה הַמְּאוֹד סְפֵּצִיפִית שֶׁל הַהִתְאוֹשְׁשׁוּת הַכַּלְכָּלִית מֵהַשָּׁנָה הַקּוֹדֶמֶת.|אָז זֶה קוֹרֶה מִכָּל מִינֵי סִיבּוֹת שֶׁקְּשׁוּרוֹת לְהִתְאוֹשְׁשׁוּת הַכַּלְכָּלִית, וּבִפְרָט, לַצּוּרָה הַמְּאוֹד סְפֵּצִיפִית שֶׁל הַהִתְאוֹשְׁשׁוּת הַכַּלְכָּלִית מֵהַשָּׁנָה הַקּוֹדֶמֶת.
gold_002_line_104|כְּשֶׁהַקּוֹרוֹנָה רַק הִתְחִילָה, כּוּלָּנוּ הִתְיַישַּׁבְנוּ בַּבַּיִת וְהִתְחַלְנוּ לַחֲסוֹךְ כֶּסֶף.|כְּשֶׁהַקּוֹרוֹנָה רַק הִתְחִילָה, כּוּלָּנוּ הִתְיַישַּׁבְנוּ בַּבַּיִת וְהִתְחַלְנוּ לַחֲסוֹךְ כֶּסֶף.
gold_002_line_105|מִי בְּכַוָּונָה וּמִי מִשּׁוּם שֶׁלֹּא מַמָּשׁ הָיָה עַל מָה לְהוֹצִיא אֶת הַכֶּסֶף הַזֶּה כִּי הַכּוֹל הָיָה סָגוּר.|מִי בְּכַוָּונָה וּמִי מִשּׁוּם שֶׁלֹּא מַמָּשׁ הָיָה עַל מָה לְהוֹצִיא אֶת הַכֶּסֶף הַזֶּה כִּי הַכּוֹל הָיָה סָגוּר.
gold_002_line_106|תּוֹסִיפוּ לְזֶה אֶת כָּל-אַהַמ, תּוֹסִיפוּ לְזֶה אֶת כָּל הַכֶּסֶף.|תּוֹסִיפוּ לְזֶה אֶת כָּל-אַהַמ, תּוֹסִיפוּ לְזֶה אֶת כָּל הַכֶּסֶף.
gold_002_line_107|תּוֹסִיפוּ לְזֶה, אֶת הָעוּבְדָּה שֶׁהַמֶּמְשָׁלָה חִינְּקָה, אָהַמ…|תּוֹסִיפוּ לְזֶה, אֶת הָעוּבְדָּה שֶׁהַמֶּמְשָׁלָה חִינְּקָה, אָהַמ…
